qid,language,lang_code,question,context,options,gold,answer_type,category,difficulty,rationale,source
q008,Latvian,lav-LVA,Kurai valstij nav  vispārēju izmaiņu starp 2005. un 2015. gadu?,"Zemāk dotajā izklājlapā redzamas meža platības procentos no kopējās zemes platības katrā no 15 valstīm, kas iekļautas šajā datu kopumā. Dati doti par 2005., 2010. un 2015. gadu.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Lithuanian,lit-LTU,Kuri šalis neturėjo jokių pokyčių nuo 2005 iki 2015 metų?,"Skaičiuoklėje pateiktas miškų plotas procentais nuo viso žemės ploto kiekvienoje iš 15 šalių. Pateikiami 2005, 2010 ir 2015 metų duomenys.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Malay,msa-MYS,Negara manakah tidak mengalami perubahan secara keseluruhan antara tahun 2005 dengan tahun 2015?,"Spreadsheet di bawah menunjukkan jumlah keluasan kawasan berhutan dalam peratusan jumlah keseluruhan keluasan tanah bagi setiap 15 buah negara daripada set data ini. Data yang ditunjukkan adalah untuk tahun 2005, 2010 dan 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Nynorsk,nno-NOR,Kva land hadde inga endring totalt sett mellom 2005 og 2015?,"Reknearket nedanfor viser andelen skogareal, i prosent av det totale landarealet, i kvart av dei 15 landa i dette datasettet. Dataa er viste for åra 2005, 2010 og 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Polish,pol-POL,W którym kraju nie było  zmiany między 2005 a 2015 rokiem?,"Poniższy arkusz kalkulacyjny zawiera dane dotyczące powierzchni lasów w 15 krajach, wyrażone jako procent powierzchni całkowitej terytorium tych krajów. Dane dotyczą lat 2005, 2010 i 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Portuguese,por-PRT,Qual dos países não teve globalmente alteração entre 2005 e 2015?,"A folha de cálculo seguinte apresenta a dimensão da área florestal como percentagem da área total de terreno de cada um dos 15 países do conjunto de dados. Os dados dizem respeito aos anos 2005, 2010 e 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Russian,rus-KAZ,В какой стране не было общих изменений в период с 2005 по 2015 год?,"В приведенной ниже таблице показано количество лесных площадей в процентах от общей площади земель в каждой из 15 стран в этом наборе данных. Данные показаны за 2005, 2010 и 2015 годы.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Serbian / Serb,srp-SRB,U kojoj zemlji nije bilo ukupne promene između 2005. i 2015. godine?,"Tabela ispod pokazuje veličinu površine pod šumom izraženu kao procenat ukupne površine zemljišta u svakoj od 15 zemalja u ovom skupu podataka. Podaci su prikazani za 2005, 2010. i 2015. godinu.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Slovak,slo-SVK,V ktorej krajine nezaznamenali v rozmedzí rokov 2005 a 2015 žiadnu celkovú zmenu?,"V nasledujúcom tabuľkovom procesore je súbor údajov, ktorý vyjadruje veľkosť zalesneného územia ako percentuálny podiel z celkového pôdneho fondu pre každú z 15 krajín. Údaje sa týkajú rokov 2005, 2010 a 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Slovenian,slv-SVN,V kateri državi med letoma 2005 in 2015 na splošno ni bilo spremembe?,"V preglednici spodaj je prikazan obseg gozdne površine v 15 državah, izražen kot odstotek celotne površine ozemlja vsake države. Podatki so prikazani za leta 2005, 2010 in 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Spanish,esp-ESP,¿Qué país no experimentó ningún cambio global entre 2005 y 2015?,"En la hoja de cálculo que aparece a continuación se indica la extensión de la superficie forestal de 15 países, expresada como porcentaje de la superficie total de su territorio. Los datos que se muestran corresponden a los años 2005, 2010 y 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Swedish,swe-SWE,Vilket land hade ingen total förändring mellan 2005 och 2015?,"Kalkylbladet nedan visar mängden skogsareal som en procentandel av landets totala yta i vart och ett av de 15 länderna i den här uppsättningen data. Data visas för åren 2005, 2010 och 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Thai,tha-THA,เมื่อเทียบปี 2005 กับปี 2015 ประเทศใดไม่มีการเปลี่ยนแปลงในภาพรวม,"โปรแกรมสเปรดชีตข้างล่างแสดงชุดข้อมูลปริมาณพื้นที่ป่าเป็นร้อยละของพื้นที่แผ่นดินทั้งหมดในแต่ละประเทศจาก 15 ประเทศ ซึ่งแสดงข้อมูลของปี 2005 ปี 2010 และปี 2015
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q008,Turkish,tur-TUR,2005-2015 yılları arasında hangi ülkede geniş kapsamlı bir değişiklik olmamıştır?,"Aşağıdaki tabloda, bu veri setindeki 15 ülkenin her birinde bulunan ormanlık alanın o ülkedeki toplam alana oranı yüzde olarak gösterilmektedir. Tabloda 2005, 2010 ve 2015 yıllarına ait veriler bulunmaktadır.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",B,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q009,Albanian,sqi-ALB,"Sipas pikëve të përqindjes, cili shtet pati humbjen më të madhe ndërmjet 2005 dhe 2015?","Faqja e të dhënave më poshtë, tregon sasinë e sipërfaqes pyjore në formë përqindjeje të të gjithë sipërfaqes së secilit nga 15 shtetet, në këtë grup të dhënash. Të dhënat janë paraqitur për vitet 2005, 2010 dhe 2015.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",C,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q009,Arabic,ara-ARE,من خلال حساب نقاط النسب المئوية، أيّ دولة كان لديها أكبر نسبة  نقصان بين عاميْ  2005  و  2015 ؟,"يوضح جدول البيانات أدناه  النسبة المئوية لمساحة سطح الغابات من إجمالي مساحة الأرض في كل من الدول الـ 15  الواردة في مجموعة البيانات هذه. يتم عرض البيانات للأعوام  2005  و  2010  و  2015 .
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",C,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
q009,Azerbaijani / Azeri,aze-QAZ,Faiz baxımından 2005 və 2015-ci illər arasında hansı ölkənin  itkisi ən böyük olub?,"Aşağıdakı elektron cədvəldə 15 ölkənin hər birində olan meşə örtüyünün o ölkənin ümumi sahəsinin neçə faizini tutduğu əks olunmuşdur. Göstərilmiş məlumatlar 2005, 2010 və 2015-ci illərin məlumatlarıdır.
| Country        | 2005  | 2010  | 2015  |
|------------|-------|-------|-------|
| Algeria        | 0.64  | 0.81  | 0.82  |
| Armenia        | 11.77 | 11.74 | 11.77 |
| Colombia       | 54.26 | 52.85 | 52.73 |
| Germany        | 32.66 | 32.73 | 32.76 |
| Greece         | 29.11 | 30.28 | 31.45 |
| India          | 22.77 | 23.47 | 23.77 |
| Kazakhstan     | 1.24  | 1.23  | 1.23  |
| Lebanon        | 13.34 | 13.38 | 13.42 |
| Panama         | 64.33 | 63.21 | 62.11 |
| Peru           | 59.01 | 58.45 | 57.79 |
| Portugal       | 36.52 | 35.89 | 35.25 |
| Senegal        | 45.05 | 44.01 | 42.97 |
| South Korea    | 64.42 | 64.08 | 63.69 |
| Thailand       | 31.51 | 31.81 | 32.10 |
| United States  | 33.26 | 33.70 | 33.85 |","[""A) Greece"", ""B) Armenia"", ""C) Panama"", ""D) Kazakhstan""]",C,mc,Math,level 4,,"PISA 2022, math, Forested Areas"
